ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
23814,46,1,0,1,2,23769.51,89,0.15,9,2,0,4,7.6,3.2,0,7,27,8,2,3,1,45,0,3
23815,54,1,1,3,13,35868.62,64,0.75,6,0,2,3,5.9,7.3,5,10,4,10,2,0,0,67,1,1
23816,56,2,0,0,10,106850.72,71,2.87,3,2,0,4,4.4,7.4,8,3,1,2,4,8,2,66,1,0
23817,36,0,0,2,1,73106.61,41,0.56,10,3,1,5,5.1,2.0,5,3,22,8,0,4,6,93,1,3
23818,63,1,0,0,37,27154.7,60,1.64,2,0,0,0,5.3,0.6,9,1,4,0,3,1,9,34,2,3
23819,41,2,2,4,10,50763.29,55,2.6,4,3,0,4,8.6,3.9,8,10,1,0,8,7,5,4,1,0
23820,31,2,0,3,31,123278.47,78,0.21,9,0,1,2,8.2,8.9,0,1,22,2,2,7,1,34,2,0
23821,64,2,1,2,22,187671.04,69,1.1,10,3,0,5,8.7,6.7,5,5,19,6,2,3,4,99,2,0
23822,54,2,3,3,8,113905.34,39,1.14,0,3,1,3,8.1,1.3,10,2,12,6,10,4,0,14,0,3
23823,22,1,2,4,22,35090.81,49,1.77,2,3,0,2,6.4,4.9,8,8,27,10,6,9,9,92,2,0
23824,41,2,3,2,32,76162.12,83,0.24,4,0,2,2,5.4,0.3,0,2,7,7,1,0,5,29,1,2
23825,51,1,2,0,32,24779.67,35,0.56,9,3,2,2,6.3,0.2,3,5,10,5,2,3,3,79,0,0
23826,48,0,1,4,2,58841.57,52,0.89,5,1,2,5,8.4,3.4,1,3,7,9,3,8,1,47,0,1
23827,47,2,3,4,23,136079.43,72,1.63,9,0,2,5,6.2,5.1,8,3,17,7,2,5,3,87,0,2
23828,26,2,0,1,30,84986.23,39,0.23,5,3,0,2,7.4,0.9,0,2,19,3,6,3,3,11,1,2
23829,44,0,1,1,35,157542.81,61,1.01,9,0,1,2,7.6,2.8,5,7,7,9,0,2,1,26,0,0
23830,45,2,1,2,10,147087.14,39,1.44,2,0,2,2,5.0,1.3,5,3,21,8,7,3,7,5,2,2
23831,59,1,3,5,22,140183.1,71,2.95,3,2,0,4,6.6,3.9,2,5,20,7,2,10,1,87,2,2
23832,43,0,0,0,4,170348.23,88,2.54,4,3,1,3,5.9,7.4,9,10,9,4,9,6,9,81,1,0
23833,35,0,3,0,17,178203.41,74,1.76,6,1,0,4,4.2,1.3,2,9,26,4,9,6,6,90,1,0
23834,53,1,0,3,2,125345.54,63,1.0,7,1,0,3,6.1,6.1,6,3,9,10,4,8,6,31,2,1
23835,25,1,2,1,32,176736.68,89,2.91,7,1,1,3,6.4,1.8,9,6,9,8,3,1,2,52,0,1
23836,35,0,3,2,29,50800.13,59,0.53,3,2,2,0,6.9,8.9,0,5,11,4,9,1,0,95,2,0
23837,37,2,2,1,30,43634.7,82,0.23,2,2,0,5,8.7,6.5,5,3,2,6,10,3,1,28,1,0
23838,49,1,0,4,39,117571.78,48,2.82,10,2,0,3,8.8,4.0,8,10,28,1,6,3,0,82,1,1
23839,46,1,0,0,28,198068.86,50,0.79,3,2,1,3,5.8,5.3,3,10,24,0,0,2,9,73,0,0
23840,65,1,1,5,18,174643.52,87,1.12,4,0,1,4,8.6,7.3,1,0,27,4,3,10,3,86,2,2
23841,35,0,0,2,32,21567.68,71,1.75,4,0,0,2,4.4,3.5,10,7,0,9,5,0,7,56,2,1
23842,24,2,3,5,0,29705.82,85,1.89,1,1,0,2,7.6,8.6,0,1,19,1,6,8,3,29,0,1
23843,18,1,3,0,18,73164.79,47,0.01,3,0,1,1,5.7,2.8,4,3,26,10,10,1,10,19,2,0
23844,45,0,0,4,33,170296.01,54,0.82,8,0,1,5,4.7,1.3,2,9,21,10,5,6,5,1,1,0
23845,50,0,0,4,2,190860.46,68,2.42,4,0,1,4,8.5,7.0,1,8,11,3,8,10,2,52,0,2
23846,21,2,3,3,28,191084.61,41,2.5,0,2,2,4,7.9,4.9,8,9,4,3,9,4,2,48,0,1
23847,37,0,3,3,29,162397.32,57,0.84,0,0,0,0,8.8,2.1,3,2,27,9,3,6,3,37,2,2
23848,53,0,0,2,9,81418.25,47,2.69,2,3,0,2,6.4,9.4,3,9,20,2,7,2,8,18,0,0
23849,48,1,0,4,1,71270.04,51,0.89,0,3,0,1,6.5,9.4,3,9,9,1,5,7,2,2,1,0
23850,55,1,3,3,10,80296.77,61,1.01,6,3,2,5,5.7,0.2,6,4,16,7,10,9,4,86,0,3
23851,45,1,1,4,4,75831.84,81,0.07,0,1,1,1,6.2,4.8,6,6,15,7,0,7,10,55,0,1
23852,20,0,0,3,30,142251.4,84,0.31,8,2,0,5,6.7,0.1,8,7,8,4,7,0,7,21,0,3
23853,23,2,1,1,35,55518.12,82,2.6,1,0,1,0,6.7,2.7,10,3,1,10,7,7,8,46,2,3
23854,62,2,3,0,2,91419.82,90,0.86,2,3,2,1,7.4,6.6,8,9,30,6,10,4,8,94,2,3
23855,40,2,1,5,25,187845.8,90,0.93,7,3,2,1,4.5,6.4,5,2,9,3,10,8,7,93,0,0
23856,24,0,2,4,27,166977.56,52,0.5,5,1,0,4,7.7,1.2,8,9,22,5,6,5,3,5,2,1
23857,53,1,1,2,4,98284.92,76,1.71,6,1,2,2,7.3,2.8,4,3,27,6,2,2,0,85,1,0
23858,18,0,2,5,38,56269.07,49,1.37,7,0,1,3,5.6,7.9,0,5,13,3,2,10,1,39,2,3
23859,23,1,0,5,30,163294.73,87,1.26,8,3,2,3,8.6,8.7,2,9,16,8,10,4,0,61,0,0
23860,41,0,2,5,29,84499.25,52,0.88,4,0,1,4,4.7,5.3,6,0,30,10,1,4,6,11,0,2
23861,54,0,3,2,8,21653.83,37,0.14,8,0,1,3,5.4,6.5,5,1,23,0,6,5,1,9,2,1
23862,62,2,0,2,6,162148.16,41,0.37,4,2,0,1,6.3,0.7,6,2,2,2,3,7,6,42,1,1
23863,53,0,0,0,34,173513.51,83,1.28,3,2,0,2,8.0,2.1,3,3,22,2,3,10,7,31,2,2
23864,41,2,2,4,20,92555.31,80,1.45,9,0,1,2,4.3,6.5,9,7,8,1,4,4,3,32,2,0
23865,55,0,3,2,4,195158.6,87,2.54,8,2,2,3,4.8,8.2,2,1,22,5,6,9,8,43,1,2
23866,62,2,3,0,22,191145.82,35,2.54,9,0,1,4,8.7,4.8,9,10,11,10,4,9,8,33,1,0
23867,46,0,3,1,30,78702.02,59,1.38,5,2,0,0,8.7,2.7,10,10,21,2,7,5,1,2,1,1
23868,54,0,3,1,33,156419.97,89,1.23,5,2,1,4,5.1,8.2,6,10,0,9,3,1,2,99,2,1
23869,62,1,1,0,19,135875.03,52,0.33,10,3,2,4,7.1,7.9,8,6,18,4,0,3,8,3,2,0
23870,49,1,3,5,20,127563.98,81,2.26,4,0,2,2,6.6,5.3,0,0,14,8,9,6,0,58,2,0
23871,42,1,3,3,15,192091.54,69,0.19,6,1,1,5,8.9,2.1,9,10,2,1,3,8,5,66,1,0
23872,27,0,0,0,24,162787.74,48,2.35,2,0,1,5,7.4,8.4,2,6,12,1,8,1,8,40,1,3
23873,52,1,2,4,6,143558.11,64,1.7,10,0,0,0,4.7,3.8,4,8,15,0,3,8,9,87,1,1
23874,42,1,1,3,7,63539.58,35,2.91,7,0,1,2,6.0,5.9,8,2,4,10,9,6,0,21,1,1
23875,44,0,1,4,30,75414.45,71,0.56,5,2,2,0,4.8,7.6,4,9,18,6,10,2,9,53,0,1
23876,62,0,0,2,1,81512.18,51,0.14,6,2,0,5,6.7,3.6,7,6,2,0,6,0,0,83,0,2
23877,49,1,1,1,21,142922.48,63,1.56,10,1,2,4,7.3,4.2,8,3,6,8,0,8,4,11,2,2
23878,29,1,1,3,1,120454.47,76,0.69,6,0,1,0,6.6,1.9,10,3,0,0,7,4,0,39,1,0
23879,21,0,0,4,30,159261.94,44,1.72,10,1,2,5,7.7,6.8,7,9,19,1,9,9,5,95,1,0
23880,59,0,3,4,14,180697.2,70,1.35,6,1,0,4,6.8,7.3,6,4,28,3,9,3,3,91,2,3
23881,43,2,1,3,5,38022.69,82,0.83,1,1,1,4,5.5,1.3,0,6,17,2,0,4,10,4,2,2
23882,20,2,2,1,3,199952.76,86,1.26,4,3,1,2,4.2,7.3,7,5,27,5,9,4,3,29,2,2
23883,34,0,3,4,22,68114.71,45,0.02,8,2,1,5,8.9,1.3,6,8,17,4,2,0,5,16,0,2
23884,26,0,3,4,23,187303.24,47,0.92,3,0,1,3,7.4,6.3,0,6,13,10,7,9,7,9,0,3
23885,46,1,3,2,38,93543.39,66,2.22,9,3,0,4,7.2,8.8,0,1,4,10,4,9,1,69,0,0
23886,18,2,1,1,31,56781.66,57,1.51,5,0,2,1,5.1,0.8,5,4,30,8,3,4,10,97,1,1
23887,35,1,2,0,27,73665.73,76,2.27,1,2,2,0,7.4,3.5,3,2,1,5,6,7,6,63,0,3
23888,58,2,1,3,24,116330.32,58,1.85,8,2,1,1,7.0,2.5,5,4,3,4,2,3,10,35,0,2
23889,37,1,0,1,38,145013.7,88,1.08,10,3,0,1,7.2,5.8,8,0,2,8,7,2,5,30,0,1
23890,58,2,1,1,13,89467.94,70,1.44,5,2,1,1,6.5,9.3,3,8,12,6,8,9,8,18,2,1
23891,51,0,2,2,34,127854.8,36,1.46,1,3,0,0,5.3,4.2,5,9,16,9,0,5,2,37,2,3
23892,45,0,1,3,12,178914.92,36,2.85,5,2,0,1,4.7,2.9,2,5,10,8,8,9,3,11,0,1
23893,65,0,0,0,20,39139.39,62,0.98,5,3,2,2,7.7,5.2,3,10,28,8,4,9,1,5,1,3
23894,52,1,3,5,36,103890.96,72,0.93,8,2,1,2,7.5,8.9,5,10,27,9,10,8,9,84,0,2
23895,33,2,1,2,10,100995.23,49,1.71,3,3,0,0,6.0,8.1,1,2,15,8,3,3,7,57,0,0
23896,38,1,3,1,3,117131.1,51,0.42,2,3,1,2,5.4,1.2,0,9,19,5,0,10,8,86,2,1
23897,30,0,1,0,3,83760.49,58,1.11,0,1,0,1,6.4,4.9,8,5,25,7,6,10,9,7,2,2
23898,52,2,2,2,8,173725.03,57,2.08,3,1,2,1,4.9,2.7,7,5,8,10,7,3,2,92,2,2
23899,59,2,3,0,37,57276.69,81,0.16,3,0,0,3,8.8,1.8,3,8,9,7,8,5,4,100,0,3
23900,49,1,1,5,4,90007.12,42,2.33,1,2,2,3,8.5,5.0,1,8,8,6,10,6,5,76,1,1
23901,55,0,2,5,12,195313.41,90,0.64,9,1,2,3,7.5,8.2,3,6,9,3,5,10,8,17,0,3
23902,23,1,0,1,10,130405.7,53,1.72,0,3,0,4,7.4,6.1,8,4,24,10,1,5,3,19,1,1
23903,55,1,3,2,6,70094.75,78,1.21,6,2,0,3,8.6,1.8,6,5,29,2,7,0,7,27,1,3
23904,55,0,3,4,13,62343.96,86,1.7,6,1,1,4,7.6,5.8,1,6,13,6,9,4,6,83,1,3
23905,30,0,1,0,14,141886.64,90,0.2,0,3,2,0,6.4,0.3,2,5,30,3,5,9,8,92,1,2
23906,63,1,3,5,32,150187.12,57,0.15,9,2,1,0,5.5,3.0,0,7,24,9,7,10,2,64,1,1
23907,56,2,0,5,38,50930.44,46,0.0,1,1,0,3,8.9,2.4,6,8,9,7,5,7,1,39,1,1
23908,30,0,3,1,33,183704.72,81,2.35,3,1,2,2,7.0,7.5,2,0,7,1,10,7,8,60,1,2
23909,64,0,3,2,18,70452.22,52,1.58,8,0,1,0,7.2,8.3,10,9,19,10,7,8,1,84,1,3
23910,29,0,0,0,12,165929.98,44,2.36,7,1,1,5,4.1,0.9,2,3,23,9,0,10,10,1,0,2
23911,50,0,2,1,28,77787.87,54,2.15,1,3,2,3,6.3,2.8,0,1,11,9,6,2,4,99,0,1
23912,45,2,3,0,3,80580.74,65,2.47,8,3,2,3,7.0,0.7,2,5,30,3,7,2,8,74,1,1
23913,20,2,1,5,32,54862.98,63,1.13,2,0,2,4,6.5,8.2,6,8,23,8,10,6,6,12,1,2
23914,35,1,2,0,3,31001.54,71,0.02,7,3,0,2,7.0,9.2,8,1,16,3,7,1,8,18,1,1
23915,43,1,3,5,1,37961.04,48,2.9,10,2,1,5,8.3,0.0,5,1,2,2,7,7,10,25,2,1
23916,57,0,2,5,38,194014.26,42,2.58,9,2,1,5,7.0,1.9,2,9,20,2,1,3,8,67,2,2
23917,19,1,3,4,0,23085.46,55,2.78,1,1,2,1,4.9,2.7,2,9,9,2,8,4,9,43,2,2
23918,21,2,2,3,38,193560.78,66,1.06,10,0,0,2,6.8,7.1,7,7,23,8,0,5,10,80,1,3
23919,45,0,1,2,13,173362.53,74,2.84,4,0,0,0,4.7,7.2,5,1,23,9,1,5,7,50,1,3
23920,45,0,2,5,33,29772.09,67,1.33,5,1,2,0,7.5,8.0,1,3,8,1,1,0,9,58,2,3
23921,42,0,0,5,3,21996.82,43,2.63,10,0,2,5,7.9,2.6,10,1,4,3,7,8,4,20,2,0
23922,43,1,3,3,3,111138.56,46,1.57,3,2,0,0,7.0,3.0,7,5,4,5,4,5,8,83,0,3
23923,62,0,3,4,22,113433.57,59,2.77,10,3,1,2,8.5,1.3,8,2,3,7,4,10,7,59,0,1
23924,64,0,1,4,23,44153.16,72,2.61,0,0,2,0,6.6,8.0,4,6,2,5,4,2,4,62,1,3
23925,19,2,0,2,23,88435.97,86,2.54,2,2,0,2,4.6,6.0,7,2,1,7,5,7,7,34,1,3
23926,59,0,2,0,25,176773.26,55,0.25,1,3,2,4,5.1,4.4,4,8,18,0,9,2,5,18,1,1
23927,51,1,2,0,35,48546.49,87,1.04,7,1,0,4,4.1,5.8,8,3,7,5,2,7,8,98,1,2
23928,47,0,0,1,1,136261.03,82,2.92,0,1,0,0,5.9,3.7,6,9,30,9,4,2,9,79,1,1
23929,38,1,0,0,6,31155.62,76,2.22,8,3,0,5,7.6,7.0,8,1,21,8,9,4,4,6,2,0
23930,61,2,2,5,17,150464.97,35,1.18,10,0,2,2,8.8,7.2,9,4,21,1,7,10,6,73,0,3
23931,54,2,1,0,23,74531.28,88,2.08,3,3,2,4,5.0,8.2,7,10,12,8,1,3,10,81,0,2
23932,61,0,1,1,27,64193.67,47,0.72,8,3,0,3,7.5,2.2,5,5,25,8,9,6,0,34,0,3
23933,40,2,2,3,33,193964.13,54,0.18,2,2,0,1,4.8,2.6,5,4,1,9,9,9,5,79,1,2
23934,50,0,2,4,9,181804.78,44,0.3,3,2,0,5,7.5,5.4,2,10,15,8,0,4,8,97,0,3
23935,19,2,0,4,29,188870.22,67,2.9,10,1,2,1,5.8,2.7,5,7,10,8,1,1,5,78,1,1
23936,44,2,3,5,20,27707.11,58,2.62,0,0,2,5,6.5,2.8,1,3,17,5,7,1,5,90,0,3
23937,65,1,3,0,26,68506.97,54,2.5,8,3,1,1,5.2,2.5,4,3,5,4,9,1,4,100,2,0
23938,39,1,0,1,4,41404.6,51,0.17,4,2,1,2,6.2,1.5,7,10,4,0,5,0,7,69,2,3
23939,51,0,2,5,34,117255.49,85,2.28,5,1,1,5,7.8,6.9,7,8,25,3,5,5,0,82,1,0
23940,33,0,3,0,23,80817.41,58,1.85,4,0,1,5,8.2,2.8,4,1,9,10,6,6,10,45,1,0
23941,37,1,2,2,25,72900.32,83,0.87,4,3,1,3,5.3,7.5,8,9,7,3,7,8,10,17,2,2
23942,43,2,2,1,0,152937.63,90,1.7,1,3,0,0,7.6,0.8,8,3,20,6,1,9,4,18,2,1
23943,33,0,3,3,31,38936.01,73,0.46,0,1,2,0,7.3,4.1,6,4,14,3,10,10,4,74,0,3
23944,23,2,0,3,9,99445.11,69,1.84,9,3,2,5,6.3,0.2,3,7,15,2,6,1,9,4,2,1
23945,62,1,2,0,23,155543.55,84,1.78,4,1,0,2,8.0,0.7,6,1,13,3,7,0,7,11,2,0
23946,61,2,2,1,15,98860.96,82,2.05,6,2,1,2,5.0,1.8,7,1,19,2,3,4,3,54,2,2
23947,40,2,3,5,23,42161.75,85,0.56,0,2,2,0,4.4,6.7,2,9,7,7,0,10,9,6,1,2
23948,59,0,0,5,28,140256.46,48,0.11,5,2,2,5,4.2,0.9,5,6,27,9,8,9,10,65,1,1
23949,54,2,3,2,20,106585.85,37,0.76,9,2,0,4,7.6,9.6,10,4,7,5,8,8,3,71,1,3
23950,25,1,0,4,25,143854.4,73,0.36,8,2,2,5,5.4,5.7,9,10,14,2,8,5,9,39,1,0
23951,23,2,1,1,4,96608.81,35,1.98,1,3,1,1,8.5,0.0,3,4,7,4,7,4,2,37,1,1
23952,54,1,0,2,3,73641.61,72,0.66,3,2,0,0,8.8,0.3,8,6,13,0,10,2,1,65,1,2
23953,39,1,1,0,28,68518.34,74,2.73,6,3,1,2,4.6,3.7,8,0,7,4,7,2,4,79,1,3
23954,23,0,1,3,7,158758.85,35,2.29,10,3,0,2,7.1,4.4,2,4,19,7,5,3,5,44,2,1
23955,49,1,2,4,7,90701.37,51,0.15,5,3,1,4,5.9,6.8,4,4,1,2,9,2,1,4,2,1
23956,34,1,2,3,10,194223.03,74,2.07,5,2,0,5,7.5,6.8,2,4,23,3,2,10,7,15,0,2
23957,55,0,3,2,35,95274.7,81,0.68,10,0,0,5,6.9,5.9,3,5,14,0,4,8,3,49,0,3
23958,34,0,3,4,12,186386.8,56,0.99,0,1,1,1,5.1,1.2,3,10,28,10,1,1,2,12,1,2
23959,54,0,0,2,38,54844.23,71,1.23,5,2,1,2,7.8,3.1,9,4,1,0,6,9,10,83,1,0
23960,40,1,2,3,24,164133.09,61,2.01,9,2,2,3,8.6,3.3,2,7,8,10,5,3,2,9,0,3
23961,30,0,3,1,18,92601.32,50,1.47,7,1,1,5,6.1,3.6,1,7,15,3,5,7,8,40,2,1
23962,49,1,0,3,35,59405.89,38,2.77,3,3,0,1,4.3,5.0,6,2,29,5,2,9,8,28,0,3
23963,39,1,2,0,24,55687.03,74,1.07,9,1,0,1,8.4,9.9,7,10,15,3,2,9,10,12,2,3
23964,24,1,1,0,32,28013.82,67,1.92,1,3,0,4,5.1,4.0,9,4,1,10,1,1,8,86,1,3
23965,39,0,1,2,19,171791.01,90,0.95,3,3,2,2,4.4,9.8,0,10,24,0,3,7,5,98,1,1
23966,38,1,2,5,12,39098.31,50,2.79,5,1,2,4,7.4,3.9,7,1,26,7,6,6,1,40,0,1
23967,23,1,0,0,27,65999.96,64,2.99,10,3,2,5,6.0,0.1,3,6,16,8,4,6,4,91,1,1
23968,31,0,1,5,31,142250.62,40,2.6,8,1,0,3,6.6,4.3,2,4,26,3,10,4,10,4,2,3
23969,33,0,2,1,28,95322.48,58,1.88,1,0,1,4,6.7,2.1,0,8,18,1,1,6,9,49,0,0
23970,20,1,0,1,9,27433.08,69,1.1,2,1,2,3,7.1,1.9,3,5,13,3,9,8,8,82,2,3
23971,26,1,2,4,19,48959.63,53,0.96,3,3,2,4,8.4,4.1,7,8,8,3,2,7,9,78,0,3
23972,64,1,3,0,31,158103.91,62,0.21,1,2,0,1,7.5,5.1,6,4,22,0,6,6,0,3,0,2
23973,38,0,3,2,27,116594.52,55,0.14,10,1,0,3,8.5,1.6,2,3,2,7,6,0,9,43,1,2
23974,47,0,0,3,11,125124.36,48,2.78,9,2,2,1,5.7,1.5,3,10,15,5,4,5,6,63,2,1
23975,47,2,0,1,37,70341.69,70,2.54,1,1,0,1,6.8,0.8,7,0,15,10,8,6,2,39,2,1
23976,59,0,1,4,8,128517.47,48,2.5,2,1,2,4,8.0,10.0,10,8,18,2,6,5,8,66,2,1
23977,59,1,2,5,39,115584.24,64,1.05,1,2,0,2,7.6,9.2,3,8,18,6,1,9,0,56,2,3
23978,49,0,1,2,18,104303.84,71,2.57,4,3,0,4,5.3,0.4,5,0,12,4,4,5,1,11,1,3
23979,40,0,1,1,30,60555.43,88,1.38,8,1,0,5,4.7,0.3,1,8,28,2,5,2,4,49,1,3
23980,20,2,3,5,18,147614.84,79,0.37,7,1,1,4,8.8,1.1,9,8,3,1,1,4,10,18,1,0
23981,18,2,1,5,9,117979.55,84,2.85,1,1,2,5,5.2,5.8,9,6,6,9,3,9,7,43,0,0
23982,20,1,0,1,22,100048.78,51,1.68,6,3,0,4,8.5,2.4,7,0,1,5,6,10,3,74,2,0
23983,54,2,1,2,40,130637.76,83,1.19,6,2,1,1,5.3,6.1,4,3,8,9,8,0,5,15,0,1
23984,24,1,3,4,1,84560.72,52,1.37,8,2,0,1,4.6,2.4,10,0,10,5,5,10,10,66,2,0
23985,20,1,1,1,40,150003.63,67,2.66,9,1,1,1,8.6,5.9,1,8,1,3,0,8,5,67,1,3
23986,53,1,2,2,29,170229.83,65,0.65,10,2,1,2,6.7,4.9,3,9,5,4,7,4,3,51,0,1
23987,20,1,1,2,31,188559.48,60,1.37,6,2,0,3,5.4,9.3,0,0,24,2,4,10,4,8,2,1
23988,21,2,2,4,33,80971.75,78,0.69,7,2,1,2,4.8,3.3,3,3,6,3,0,9,4,41,2,0
23989,48,1,1,1,20,107654.59,58,1.05,1,0,0,4,5.9,0.8,6,9,0,10,0,9,1,71,0,3
23990,19,1,0,0,14,98250.08,73,1.98,5,2,0,3,6.2,5.9,4,7,23,3,8,6,9,5,1,3
23991,31,0,0,2,29,40421.57,67,0.58,8,0,1,2,8.2,1.2,2,9,13,2,4,4,8,43,1,0
23992,54,1,2,5,39,83093.58,83,2.48,9,2,2,2,4.1,1.0,3,4,1,1,4,5,1,54,0,0
23993,48,0,2,2,7,162730.74,43,2.85,7,1,2,2,7.8,4.5,8,8,9,4,3,8,1,88,1,0
23994,19,2,3,1,18,73035.8,79,1.59,8,3,0,1,9.0,2.0,5,10,29,2,4,4,2,24,1,1
23995,48,0,1,4,29,76804.38,59,2.23,2,3,2,5,5.8,3.9,4,8,11,0,7,6,2,59,0,0
23996,64,2,3,4,24,61971.23,75,1.69,8,0,0,3,8.0,0.3,8,8,20,3,6,6,1,74,0,2
23997,60,2,3,1,13,141872.52,65,2.73,0,1,0,2,4.4,2.2,8,6,3,6,7,6,5,75,1,3
23998,39,0,0,5,2,93696.28,88,1.67,10,1,0,0,7.6,1.3,6,1,19,2,5,6,6,61,1,3
23999,27,2,3,4,18,56204.09,58,2.94,3,0,1,0,8.1,3.8,2,6,23,6,10,7,2,69,0,3
24000,47,2,0,1,40,189935.65,40,2.97,2,0,2,4,7.8,6.0,9,7,13,8,8,0,10,43,2,1
24001,50,2,3,0,16,152927.21,65,2.48,4,0,2,2,5.5,8.2,5,10,18,2,6,0,9,26,2,3
24002,36,0,2,3,5,85245.76,51,1.51,10,3,2,0,4.6,7.2,3,4,25,10,6,4,6,12,1,3
24003,63,2,3,4,40,78396.49,60,0.65,8,3,1,3,8.4,7.7,6,6,29,2,2,1,9,100,1,1
24004,42,1,1,2,24,165376.48,71,0.44,0,1,2,2,7.6,7.5,4,2,10,8,3,3,8,6,0,1
24005,63,0,0,2,19,63372.32,47,0.47,10,0,1,1,8.7,2.9,5,6,30,10,0,10,10,41,0,2
24006,18,1,2,1,14,32702.42,39,1.89,4,1,2,0,5.6,3.7,9,1,10,3,9,3,1,34,1,2
24007,49,0,1,1,16,136374.55,42,0.69,8,0,0,4,8.2,6.0,8,3,1,3,7,7,5,91,2,3
24008,42,1,2,2,7,71039.38,59,1.71,7,1,1,3,7.9,8.9,7,10,0,5,4,5,0,63,2,0
24009,58,2,1,4,40,44266.83,59,2.69,1,0,0,4,7.9,8.9,0,7,1,6,9,1,2,95,0,0
24010,34,1,0,1,36,175887.69,67,0.99,0,3,0,5,5.1,2.8,5,7,10,9,7,9,6,55,2,3
24011,31,1,2,5,29,165278.83,45,0.52,0,1,1,5,6.6,3.7,9,9,5,5,0,2,5,47,1,0
24012,62,1,0,1,4,129370.55,49,2.76,1,1,0,1,8.7,0.6,3,2,7,6,2,9,10,99,2,3
24013,30,0,2,1,35,73988.71,47,0.49,4,2,1,0,5.7,1.1,6,1,30,9,1,3,8,7,2,3
24014,55,2,2,5,12,86879.28,87,1.61,4,2,1,4,7.5,7.1,7,0,8,10,0,7,0,77,1,1
24015,56,2,0,3,10,32831.29,65,0.86,1,3,2,3,6.1,3.9,2,10,3,4,0,1,9,67,1,2
24016,19,1,2,5,13,185108.24,56,0.37,1,2,0,5,6.9,1.6,2,10,23,4,5,5,9,83,0,3
24017,49,1,3,2,16,81675.37,57,0.93,2,0,0,5,8.3,6.5,2,2,29,3,3,5,0,59,0,3
24018,49,0,1,5,8,39602.83,36,0.0,10,2,1,4,6.5,0.5,2,10,25,3,6,7,5,40,1,1
24019,57,1,1,1,8,168192.96,79,0.55,4,2,0,2,4.8,7.0,3,0,12,7,5,3,8,94,1,1
24020,23,1,3,0,23,186057.25,69,1.2,9,3,2,2,7.0,7.2,8,1,26,2,9,2,3,49,0,3
24021,42,1,1,4,23,110491.13,40,1.25,8,1,1,1,6.3,1.1,2,7,20,5,5,9,3,92,1,1
24022,20,0,2,0,6,66314.11,45,1.41,5,3,1,4,6.5,0.4,7,7,24,1,8,7,5,6,2,0
24023,35,1,2,5,29,117636.06,89,0.1,5,0,1,5,7.0,6.6,2,7,25,1,10,7,1,20,2,1
24024,55,1,2,1,35,108432.94,40,1.45,7,1,1,5,5.2,4.1,3,6,14,0,6,5,7,98,2,1
24025,60,1,0,2,32,40223.82,87,1.71,5,1,0,4,4.2,5.0,4,3,9,6,2,0,5,44,2,3
24026,20,0,2,4,17,136062.76,68,0.44,1,1,0,1,5.1,8.2,9,9,21,5,7,0,6,48,1,2
24027,65,0,2,5,30,106221.0,61,1.91,7,0,0,0,6.4,1.7,2,6,22,8,3,3,3,63,1,1
24028,22,2,0,3,37,139844.79,80,1.76,1,0,0,5,4.8,9.4,8,4,27,1,2,8,2,63,1,3
24029,41,0,2,3,14,71319.75,81,0.84,10,1,1,0,7.8,8.8,6,5,6,9,4,1,0,74,2,0
24030,51,2,0,2,26,185137.79,48,1.2,8,2,1,2,5.2,1.6,10,6,6,2,4,8,10,55,2,0
24031,64,2,0,0,17,126154.68,39,2.73,4,2,2,4,6.6,8.4,3,3,11,9,0,2,5,30,2,0
24032,65,1,0,1,0,133538.12,41,1.75,8,1,0,3,7.8,7.6,10,1,5,9,0,8,8,49,2,1
24033,56,2,0,0,29,172790.31,49,1.86,1,1,0,3,4.3,0.9,2,5,7,0,5,2,6,58,1,1
24034,65,1,0,3,28,50316.36,77,1.4,10,1,2,2,7.9,0.9,10,8,2,3,8,3,3,79,2,2
24035,41,0,1,5,11,166154.59,54,0.54,2,2,0,2,4.6,9.3,0,8,12,10,0,4,7,45,1,1
24036,53,0,1,2,11,188571.87,59,2.92,5,2,2,3,7.1,7.4,4,7,29,2,7,6,7,36,0,1
24037,45,2,2,0,2,97117.15,46,0.18,2,1,1,5,5.1,5.1,9,2,19,0,0,5,2,80,1,2
24038,65,1,3,4,26,43154.42,64,0.82,5,3,2,3,5.2,6.0,9,0,23,3,5,3,7,81,2,3
24039,51,2,2,0,0,122216.16,79,0.22,9,3,0,4,5.6,4.7,10,5,10,7,3,9,9,79,2,3
24040,33,2,3,0,33,137062.82,83,1.24,3,3,2,1,7.3,3.1,4,6,19,1,3,5,10,93,1,0
24041,53,0,3,0,31,145313.41,44,0.75,4,1,1,3,4.4,0.8,8,4,22,0,7,1,8,33,2,2
24042,24,2,3,3,40,194893.37,40,0.12,9,0,1,5,8.2,1.1,5,5,24,2,3,1,7,34,0,1
