ID,Age,Gender,Marital_Status,Job_Role,Experience_Years,Monthly_Salary_INR,Working_Hours_per_Week,Commute_Time_Hours,Stress_Level,Health_Issues,Company_Size,Department,Sleep_Hours,Physical_Activity_Hours_per_Week,Manager_Support_Level,Work_Pressure_Level,Annual_Leaves_Taken,Work_Life_Balance,Family_Support_Level,Job_Satisfaction,Performance_Rating,Team_Size,Burnout_Symptoms,Location
48366,41,0,2,0,23,199384.01,71,1.57,1,3,1,1,4.2,6.3,7,9,14,4,3,1,9,54,1,0
38109,51,1,0,3,8,42441.1,89,1.29,1,0,2,4,6.4,5.8,2,9,7,10,6,2,0,88,1,3
10709,23,1,0,4,21,86211.19,73,2.55,1,3,0,4,7.2,1.1,0,0,15,5,3,7,7,79,2,0
42164,60,0,3,3,21,195996.46,38,1.59,1,2,1,0,6.9,9.1,6,5,30,3,9,9,7,72,2,2
6531,54,1,0,3,32,57583.35,81,2.75,1,1,2,1,5.9,7.9,9,3,22,6,5,7,1,23,0,2
4697,54,2,2,2,36,154123.18,39,1.74,1,1,0,1,5.7,3.7,8,5,21,8,7,10,1,32,2,0
32014,29,2,1,4,18,115254.44,80,1.36,1,0,0,4,8.3,5.0,9,0,24,1,2,7,3,93,1,3
24955,59,2,1,3,35,189177.68,62,0.11,1,3,2,1,6.4,0.5,9,9,5,5,4,7,1,14,0,2
9193,31,0,1,3,6,179840.57,72,1.09,1,2,1,2,5.9,5.0,8,9,1,7,10,0,10,12,0,0
32097,56,0,0,5,38,69559.93,82,1.91,1,0,0,0,6.2,5.6,0,6,13,4,1,9,6,30,2,0
9310,35,1,2,5,0,81690.63,63,1.91,1,1,2,4,5.5,8.1,9,4,6,4,10,7,7,95,1,2
1129,46,0,0,4,40,105709.04,65,2.01,1,3,2,4,7.9,7.8,1,7,24,8,3,0,8,28,1,3
35695,34,0,3,5,18,106184.22,90,1.6,1,0,1,5,4.1,3.8,8,6,10,7,10,5,1,81,2,3
4816,36,0,2,0,19,162973.42,43,1.82,1,2,2,1,7.2,1.0,0,1,1,7,10,7,6,72,1,2
4253,46,0,3,4,26,163366.73,69,1.56,1,1,1,0,4.5,7.7,9,1,7,0,4,7,4,70,0,3
20436,40,2,3,3,25,81519.3,72,1.78,1,0,2,1,5.6,5.0,9,4,26,2,2,4,8,75,1,2
5042,24,1,0,5,15,22306.92,35,1.17,1,1,0,1,6.7,8.3,1,8,6,4,7,5,1,68,1,3
738,50,1,3,1,19,130757.8,47,1.33,1,3,1,3,7.0,9.7,1,4,11,7,7,6,1,66,1,0
49185,33,2,1,0,25,62238.53,47,1.01,1,1,2,0,7.5,6.3,2,8,12,0,8,5,0,35,2,1
12912,31,0,1,3,14,138251.63,64,2.94,1,3,0,4,8.7,6.7,9,9,9,9,4,0,0,74,2,3
18218,64,1,1,5,3,179488.73,55,1.16,1,3,1,1,5.7,9.0,7,2,20,8,4,9,8,31,1,1
38306,48,1,0,4,18,119229.01,81,0.58,1,1,0,3,8.7,0.6,3,3,24,6,9,0,4,80,2,3
25233,19,0,3,5,2,145976.9,63,2.61,1,1,1,0,4.6,1.8,1,8,1,10,7,6,8,100,2,1
22952,45,0,3,3,36,49027.4,83,1.16,1,2,1,5,6.2,5.8,9,8,12,6,2,2,8,35,0,1
46804,33,2,3,1,37,183201.95,41,0.95,1,2,0,0,7.3,3.3,2,4,1,4,4,8,9,29,2,2
2606,27,0,1,1,29,49537.96,87,1.14,1,2,1,0,5.3,4.9,4,4,12,3,4,2,1,10,1,3
34340,51,1,2,2,37,171891.64,47,0.76,1,0,0,0,4.7,7.0,2,10,11,6,9,4,1,43,2,1
39734,55,0,1,1,29,101893.05,48,0.9,1,2,1,2,4.6,5.9,10,5,12,8,3,10,5,66,2,1
47125,44,2,0,0,1,150449.58,51,0.67,1,2,0,4,8.4,6.8,1,8,6,5,7,6,7,90,0,1
19849,20,1,0,1,35,104534.08,70,0.01,1,2,0,5,5.0,4.5,1,2,3,0,9,8,4,9,0,3
31117,31,0,1,3,20,34809.69,62,0.55,1,2,1,5,8.1,4.3,7,3,23,4,4,6,4,15,1,3
43068,18,2,2,4,31,31496.93,37,2.57,1,2,2,3,7.5,7.6,2,9,0,8,5,10,9,53,1,3
39625,60,2,1,2,6,117505.99,87,1.53,1,0,2,1,8.0,2.2,8,2,11,6,2,8,2,27,2,3
9813,42,0,3,5,9,119248.64,52,0.79,1,0,1,0,4.2,2.6,0,0,21,3,10,4,7,90,1,2
310,31,2,0,3,38,64114.23,54,1.48,1,1,2,0,8.6,9.7,2,1,25,4,9,5,1,15,0,2
5425,36,2,2,4,34,136126.25,74,2.01,1,0,1,2,4.8,2.2,8,1,8,4,7,9,10,9,1,2
14771,39,0,1,1,19,142109.0,84,2.82,1,1,0,5,6.4,3.4,2,3,6,7,0,2,2,99,1,1
610,46,1,0,4,7,90859.97,64,1.05,1,0,2,4,7.7,3.7,1,9,6,9,9,1,7,67,2,2
12727,58,1,1,0,19,104887.94,90,0.82,1,2,1,4,6.5,1.6,4,7,7,5,2,2,3,69,1,1
42585,39,0,3,1,9,142614.97,70,1.5,1,1,1,2,5.3,9.0,5,5,16,7,7,6,9,14,1,0
19122,43,0,3,1,32,179165.5,36,2.38,1,0,2,5,5.9,6.2,1,2,17,10,9,0,3,33,2,0
26251,43,1,3,5,31,164631.3,61,0.28,1,0,0,3,4.8,0.8,2,0,25,6,0,10,8,18,1,2
29426,21,2,0,0,14,79542.06,41,0.3,1,0,2,4,4.7,3.0,1,9,7,4,9,6,4,78,1,2
7063,34,1,0,2,20,110898.09,39,1.01,1,0,2,4,6.2,8.1,8,4,13,2,5,6,6,1,0,3
23574,25,2,2,4,25,181245.09,80,2.95,1,0,0,2,7.9,7.0,2,5,25,2,6,8,0,70,0,0
29131,30,0,0,5,35,114579.95,88,1.09,1,3,1,4,5.0,2.1,2,6,21,8,1,1,9,6,1,3
4390,54,0,2,1,5,92911.77,59,1.24,1,3,1,5,6.0,1.7,4,3,5,7,2,0,4,7,2,2
7825,45,1,2,4,17,164418.52,62,2.24,1,0,1,2,5.4,2.2,1,10,3,5,7,2,6,87,1,0
13762,49,0,0,4,32,101682.72,62,0.39,1,0,1,1,4.6,2.7,8,9,23,1,9,6,4,10,2,0
7928,65,1,2,5,12,96854.04,63,1.46,1,2,2,2,7.4,4.7,4,10,21,7,8,3,8,10,0,2
5030,38,1,2,4,40,57330.12,65,1.09,1,3,1,0,6.9,0.6,8,5,30,10,6,10,8,38,0,1
6270,44,2,3,3,7,25334.81,41,0.04,1,2,1,1,4.3,4.0,5,0,30,7,6,8,2,48,0,1
39520,31,2,0,5,38,127096.79,59,0.47,1,3,0,5,7.3,1.1,8,6,27,5,4,7,5,75,1,1
18844,35,0,0,2,2,157523.64,79,1.29,1,2,1,2,8.1,5.7,1,8,8,5,1,3,5,9,2,3
6061,62,0,3,4,10,199840.04,74,2.38,1,2,2,5,8.7,5.1,7,5,14,7,10,10,10,28,0,0
26569,56,1,1,4,7,109987.69,45,2.37,1,1,1,3,4.5,7.7,10,4,26,6,2,4,5,98,1,0
12511,61,0,2,2,17,59353.44,61,0.13,1,1,2,5,7.2,2.6,4,10,23,8,1,4,0,88,1,2
22427,21,2,3,5,16,107544.72,47,0.26,1,2,1,4,6.3,3.4,6,3,26,5,8,0,1,53,1,3
24818,18,1,0,0,17,30795.08,44,0.66,1,1,0,0,8.3,6.8,0,6,13,6,0,4,8,99,2,3
48716,23,2,2,5,13,175978.41,67,0.29,1,2,2,5,5.7,9.4,2,7,22,1,10,9,8,30,0,0
42375,43,0,2,2,3,145857.24,67,1.9,1,3,1,2,5.6,8.4,10,4,11,2,9,10,5,21,1,2
8312,55,1,0,2,0,27005.18,55,0.22,1,2,0,3,4.8,4.6,3,10,0,1,8,1,3,5,0,2
27154,56,2,0,2,24,191838.67,44,0.11,1,1,1,1,5.8,2.2,1,9,7,5,8,8,10,18,2,2
18427,37,1,2,4,15,125628.35,49,1.82,1,2,1,5,6.2,4.6,5,0,10,6,1,9,1,23,0,3
23670,25,1,2,5,3,74711.93,57,0.19,1,2,0,4,8.0,9.9,2,10,3,5,4,4,6,34,2,0
11135,55,2,1,1,30,169307.29,35,2.09,1,3,2,5,5.4,7.8,6,0,5,10,2,6,8,7,0,3
3787,48,1,3,3,22,34360.0,39,2.92,1,3,1,2,7.0,8.8,1,4,14,3,1,7,0,79,1,3
23151,27,2,1,4,14,24323.9,61,2.82,1,1,1,5,8.4,8.4,6,1,30,6,1,6,7,17,1,1
42815,27,0,3,0,5,94561.65,36,2.07,1,3,2,5,5.3,7.2,2,10,4,2,2,5,4,65,0,3
8420,59,0,3,2,26,173006.03,73,2.74,1,1,2,0,7.4,3.8,6,6,1,10,1,1,5,60,2,1
32506,18,2,0,5,31,80095.76,43,2.62,1,3,0,5,4.6,0.6,0,2,10,4,2,10,7,29,0,1
47003,45,2,2,3,6,177440.97,73,2.22,1,0,1,3,6.4,7.2,5,8,22,6,7,3,5,5,1,3
6110,51,2,2,5,15,148035.3,72,1.43,1,1,1,1,6.6,7.2,0,7,14,5,3,4,8,37,0,2
22503,27,2,0,1,36,199824.18,50,0.4,1,0,0,2,5.3,1.4,8,4,3,4,9,1,1,8,2,3
28140,34,0,3,1,16,94350.73,52,0.82,1,2,2,4,4.9,4.7,9,7,10,9,2,8,10,34,0,3
32241,43,1,1,2,3,113885.64,69,2.39,1,0,2,2,6.2,8.5,8,5,20,8,0,3,2,50,1,3
28211,58,1,1,4,39,108106.91,35,1.16,1,0,0,2,4.9,1.8,9,7,16,0,3,2,5,85,0,0
18909,48,1,2,4,39,93747.14,86,2.26,1,0,2,3,5.1,5.6,10,9,19,5,8,3,8,36,2,3
17519,51,0,0,4,34,50882.65,72,2.82,1,1,1,2,8.2,3.0,10,3,22,7,3,0,5,72,1,0
48300,39,2,2,2,6,56355.47,63,0.18,1,3,2,1,8.0,4.9,5,8,7,7,3,3,4,57,2,0
21966,64,0,0,2,20,165011.38,86,2.99,1,0,2,3,5.0,0.9,4,8,7,8,7,4,2,83,0,3
26413,23,0,3,0,28,36922.25,86,2.5,1,1,1,0,8.5,2.1,4,9,8,2,9,3,9,14,1,1
18655,46,0,0,3,8,113177.97,71,0.56,1,2,2,0,4.1,8.5,7,7,5,4,0,10,10,32,1,1
36255,60,0,1,4,38,133167.14,58,0.41,1,1,1,5,5.4,1.0,6,7,0,0,9,1,10,63,1,2
46762,18,2,3,2,28,40538.52,80,0.79,1,0,2,0,7.8,6.4,9,0,27,7,2,3,10,13,0,0
6769,43,2,2,5,10,172873.12,42,2.33,1,3,1,4,7.0,4.6,4,0,5,9,2,1,3,75,0,0
5175,28,1,1,5,36,196603.81,81,2.91,1,0,0,3,8.7,2.3,1,9,23,4,9,1,1,18,0,0
45913,37,1,2,1,25,110807.51,65,2.24,1,3,2,2,8.7,8.6,5,3,5,7,4,5,1,17,2,0
11001,53,0,0,0,36,91665.37,67,1.93,1,2,2,5,4.7,4.0,3,7,25,2,5,0,9,51,0,2
27803,29,1,1,1,5,193278.95,71,0.65,1,2,0,1,4.2,0.2,9,1,27,3,10,5,0,78,2,0
19682,43,0,3,3,35,23855.22,76,2.83,1,3,0,0,4.6,5.9,5,3,17,6,5,7,9,38,2,0
549,38,2,0,4,33,179392.86,42,0.65,1,3,2,4,5.4,4.3,6,9,29,1,5,5,5,15,1,0
14230,51,2,0,3,5,89753.52,64,0.14,1,0,0,5,5.0,5.4,0,6,23,2,8,1,0,53,0,1
29268,55,0,1,3,33,183037.76,73,1.8,1,2,1,1,8.6,5.1,4,2,4,7,3,5,6,8,2,3
45764,25,1,0,5,25,178568.64,51,2.92,1,3,2,1,5.2,0.0,10,4,3,3,7,4,7,9,2,3
19469,37,2,1,3,23,87260.38,78,0.52,1,2,0,0,6.1,8.5,7,1,6,0,0,1,3,69,2,3
19262,51,0,0,4,16,84818.65,90,2.39,1,3,2,4,5.2,2.0,4,0,25,9,3,4,8,6,0,0
48668,41,1,0,0,38,150422.16,45,1.89,1,2,1,3,6.5,7.8,6,0,28,3,6,8,0,65,1,0
2907,64,2,2,5,35,189909.52,61,1.07,1,3,0,5,7.7,7.8,7,7,24,7,0,2,5,27,0,0
3365,57,2,3,1,4,178564.21,48,2.46,1,2,2,5,7.2,1.5,5,10,28,9,1,0,1,92,2,1
10772,24,0,1,3,39,104592.43,71,0.18,1,3,1,0,7.3,4.1,8,9,7,5,5,6,9,16,2,3
893,32,1,0,4,15,150941.82,74,2.82,1,1,0,5,5.9,2.9,5,8,27,0,9,8,7,69,0,3
19000,45,0,3,3,3,20800.5,62,0.63,1,1,0,0,7.7,4.7,10,6,6,0,9,0,6,64,2,0
33896,28,2,3,0,20,121198.04,73,1.09,1,0,2,2,4.2,1.5,9,10,0,0,6,7,1,3,0,2
8801,20,1,1,1,34,73348.51,63,1.6,1,3,2,2,4.8,7.8,0,7,10,4,9,6,0,8,0,0
41465,18,2,0,2,40,172354.37,83,1.44,1,2,2,2,6.0,8.7,2,2,9,10,2,6,0,5,1,3
25016,39,2,0,0,22,91584.73,35,1.34,1,0,0,4,8.7,7.7,1,7,20,8,8,2,2,3,0,2
6582,65,0,3,2,8,100569.43,81,0.7,1,2,2,1,6.3,1.6,7,10,17,6,7,0,1,50,0,0
37924,23,2,2,4,11,83637.93,77,0.64,1,0,1,3,7.2,9.4,4,9,13,0,5,1,10,11,0,2
12411,25,1,2,3,33,97538.83,71,1.76,1,2,2,1,5.8,1.0,1,5,8,3,5,2,10,14,2,3
38640,34,2,0,2,24,199241.86,55,0.65,1,3,2,0,7.1,5.9,5,8,17,0,7,9,10,34,2,1
6758,47,0,0,0,28,57888.22,68,2.54,1,0,1,5,6.8,7.3,0,1,28,2,3,9,6,38,2,0
11576,65,1,1,0,12,61996.41,85,1.12,1,0,2,1,7.6,7.1,9,9,7,1,9,0,5,47,2,0
21155,34,2,2,3,5,47771.08,53,0.01,1,2,0,0,4.9,6.5,8,0,5,10,5,6,1,16,1,0
30840,47,1,3,5,22,158946.27,54,2.81,1,1,0,1,7.4,6.7,9,0,10,3,8,9,6,32,1,0
19911,28,1,3,1,38,183815.53,59,1.21,1,3,1,5,7.2,9.8,4,7,26,3,6,1,8,73,2,1
48310,34,1,2,0,24,113362.78,90,2.89,1,1,0,5,8.3,6.1,2,5,9,9,5,9,3,82,0,2
38343,18,0,0,4,7,77461.06,53,1.68,1,1,1,0,6.7,1.5,7,5,14,1,6,7,7,18,1,3
9324,57,0,0,0,35,106326.25,74,2.14,1,3,1,5,7.8,8.0,9,0,25,10,10,9,5,95,0,0
39136,41,1,2,5,13,112916.62,90,1.45,1,1,1,5,8.2,6.2,6,4,0,2,7,8,8,86,2,0
16480,39,2,0,1,21,122247.69,48,0.68,1,3,0,2,5.4,7.0,9,10,21,7,7,6,1,38,0,1
18972,65,1,2,5,28,94758.07,64,1.78,1,0,2,5,6.9,1.2,2,5,11,3,3,1,10,12,0,1
15415,20,0,0,0,1,188681.33,88,0.1,1,0,0,5,7.0,8.0,3,9,1,8,6,3,5,49,2,0
40050,58,1,0,2,32,191268.85,86,1.93,1,0,1,5,7.6,2.6,9,7,3,3,5,2,7,69,2,1
43834,60,0,0,5,13,62249.66,38,2.62,1,1,1,5,4.1,2.3,7,10,16,2,5,10,4,19,2,2
11247,36,1,0,4,26,24344.94,61,1.57,1,0,0,5,6.8,3.4,8,4,30,0,3,1,5,43,1,1
45874,25,0,0,1,8,37609.15,51,0.6,1,3,1,0,8.8,8.0,10,3,11,9,7,4,10,44,1,3
21097,45,1,2,1,8,108947.79,37,1.32,1,3,1,4,6.5,1.8,3,3,29,4,10,3,1,6,0,1
11167,50,2,2,0,39,92231.89,85,1.38,1,1,1,2,8.3,0.7,2,9,10,6,8,3,2,12,0,2
48671,42,1,0,1,35,108272.74,66,0.13,1,1,2,2,8.4,0.9,0,7,7,7,7,9,0,64,0,2
29014,57,1,0,0,15,162242.07,48,2.89,1,3,1,5,7.1,0.7,4,3,3,1,6,5,7,26,0,3
28076,30,1,0,2,32,148240.71,74,0.01,1,3,2,3,6.4,9.9,1,5,28,2,8,3,0,57,1,0
45859,25,1,3,4,28,159404.27,49,2.97,1,1,2,3,7.6,7.3,6,2,27,6,6,4,3,30,0,2
31909,52,2,3,4,24,104355.21,75,0.73,1,1,0,2,4.4,3.3,2,1,21,0,5,6,4,48,0,3
35557,37,0,0,0,7,64013.81,81,2.39,1,3,1,4,8.2,2.9,0,5,15,1,10,6,4,26,1,3
3952,54,0,2,1,16,59296.57,36,1.52,1,0,1,3,5.4,0.3,0,3,27,10,7,4,9,8,1,2
38942,30,0,0,0,26,111149.37,57,1.13,1,1,2,1,4.2,0.4,0,2,4,7,3,5,6,100,2,2
1997,53,2,3,0,26,159667.75,37,1.86,1,0,0,3,5.7,2.4,6,4,28,1,7,1,10,33,0,2
27993,37,0,1,4,20,55848.24,65,0.9,1,1,1,3,6.8,5.7,9,1,26,1,8,0,7,25,1,2
49405,63,1,0,5,24,109303.42,43,2.53,1,2,1,2,4.2,8.9,2,0,21,9,1,4,5,97,2,3
31556,53,2,0,1,35,54422.06,78,0.44,1,3,1,2,7.6,3.8,10,9,20,10,3,9,1,73,2,0
28714,50,2,2,4,36,111598.98,70,0.18,1,3,2,4,6.0,4.2,2,9,13,1,4,6,1,68,1,1
47375,24,1,0,5,4,134203.98,61,1.31,1,3,2,4,5.2,5.7,1,6,10,10,6,4,2,73,0,0
37645,37,0,0,1,40,140241.75,60,1.31,1,0,2,3,4.2,6.1,0,8,21,3,5,0,1,33,1,3
47690,25,0,1,5,12,96246.06,50,1.01,1,2,0,5,6.6,8.7,10,3,2,6,4,7,0,25,1,3
6827,42,0,2,4,18,182275.42,38,0.12,1,0,2,4,5.4,5.2,6,0,1,10,3,1,0,43,1,3
34770,63,1,0,4,40,194753.89,35,0.15,1,3,2,4,8.2,2.2,10,6,30,2,4,3,1,86,1,3
23942,43,2,2,1,0,152937.63,90,1.7,1,3,0,0,7.6,0.8,8,3,20,6,1,9,4,18,2,1
6617,35,1,3,5,8,107772.81,62,2.8,1,0,1,1,5.1,5.1,5,5,15,3,0,9,6,57,2,1
20263,40,1,2,1,9,106749.97,73,0.18,1,2,1,2,8.5,6.8,9,9,1,2,5,6,3,48,2,3
27310,25,0,2,1,16,80090.19,82,1.79,1,0,1,0,7.8,2.3,5,10,8,4,4,2,9,47,0,1
6837,37,1,1,3,30,34974.26,35,1.53,1,3,2,5,5.7,3.6,3,2,12,3,2,1,7,24,0,1
28622,32,1,3,2,11,108150.9,72,0.12,1,2,1,0,4.8,6.5,2,4,7,6,6,3,2,8,2,2
42712,50,0,1,0,29,29851.67,46,1.72,1,2,0,2,4.2,2.7,2,5,15,0,0,10,8,46,2,2
46245,44,2,2,4,38,145614.24,39,0.56,1,3,0,3,4.7,2.5,9,5,10,10,9,10,0,38,0,2
4218,19,0,2,0,31,183575.93,43,2.86,1,2,2,3,5.4,5.1,8,6,6,8,1,5,3,20,1,2
40894,23,0,1,5,40,183169.05,55,1.18,1,2,2,3,8.7,2.4,3,4,21,9,5,6,3,44,0,3
10249,48,2,2,5,4,87655.2,36,1.26,1,3,2,0,7.6,9.8,1,4,11,1,9,5,9,60,0,3
14713,22,2,2,0,0,155889.15,86,0.71,1,0,2,4,8.9,3.1,2,9,2,8,3,9,3,91,0,2
13427,46,1,0,3,31,94687.56,49,0.56,1,3,2,1,6.7,6.3,7,3,25,10,8,1,8,84,1,1
31887,33,1,1,3,3,85838.51,83,0.76,1,1,2,2,8.6,3.0,5,10,29,9,4,7,8,52,2,3
28886,41,2,3,1,19,65342.43,78,2.67,1,1,0,2,5.9,2.9,8,7,1,9,5,3,9,19,0,0
42655,53,2,0,1,34,30478.04,68,1.12,1,2,2,1,8.5,2.9,6,2,17,2,1,6,3,71,2,1
9,40,2,0,3,40,156978.32,66,0.3,1,3,2,1,8.2,9.6,3,7,13,6,5,5,1,46,2,3
26469,55,1,2,3,3,31180.28,80,2.63,1,3,1,4,7.3,7.6,9,7,5,4,5,5,6,3,1,1
13960,19,2,2,4,40,86586.11,39,0.03,1,2,0,4,8.7,9.4,8,2,12,9,10,8,5,71,0,2
49430,50,2,2,5,36,56124.26,46,0.7,1,2,0,4,5.9,0.1,4,4,14,6,5,3,6,94,0,2
33914,51,0,3,4,11,184825.29,62,0.01,1,1,2,3,8.0,7.6,0,6,5,3,2,5,8,95,2,3
11507,33,1,2,5,28,93866.6,81,0.03,1,0,1,3,6.5,4.2,5,1,29,4,8,10,8,89,0,2
30537,44,0,2,5,29,168213.3,68,0.04,1,0,0,4,7.6,0.7,5,0,19,6,7,10,6,79,1,1
41522,58,0,3,3,2,106205.0,80,2.14,1,1,0,3,6.2,6.3,10,3,22,0,6,0,8,74,2,1
43313,22,0,3,3,2,157025.94,84,2.01,1,1,1,1,4.4,5.5,7,6,5,2,1,6,3,6,1,0
18681,58,1,2,3,2,89714.37,83,0.79,1,1,0,3,5.9,3.0,7,10,1,9,10,7,8,98,1,0
12967,39,1,1,5,40,42470.18,65,1.35,1,0,0,1,6.7,4.1,4,7,15,9,7,7,9,22,1,1
20249,35,2,1,3,37,39710.58,86,2.66,1,0,1,5,8.2,9.6,2,5,3,6,10,9,3,83,2,2
2009,52,0,2,5,35,92592.39,52,1.48,1,1,1,3,8.7,6.5,0,5,23,8,3,3,5,7,0,3
18364,29,0,3,1,3,159990.55,58,1.67,1,0,1,2,8.2,6.4,4,2,18,10,1,3,10,55,1,2
20227,27,2,0,5,39,78807.72,66,0.52,1,2,1,5,4.4,9.7,6,2,9,2,5,2,7,91,2,0
11045,48,2,2,0,14,154396.1,50,1.96,1,0,1,5,7.0,2.7,7,7,28,7,4,10,1,57,1,1
45940,19,0,2,2,27,100046.43,49,0.32,1,3,2,5,5.9,2.7,6,6,19,0,8,6,10,92,1,3
37765,44,0,3,0,13,119967.72,35,2.78,1,2,0,3,6.9,0.7,6,5,14,10,5,7,10,41,1,3
13621,56,2,2,3,10,72304.14,53,0.18,1,0,0,4,5.4,5.8,6,0,27,6,10,4,7,22,2,2
43548,42,2,1,2,20,104750.56,81,2.26,1,0,0,4,6.5,6.1,3,7,30,5,8,10,2,2,0,0
43532,30,2,2,2,22,142617.9,90,2.57,1,1,0,3,7.3,8.3,10,9,22,7,5,2,4,7,0,3
875,31,1,2,3,32,73270.49,61,0.45,1,3,0,4,4.8,4.6,7,7,0,2,10,10,0,86,2,3
1290,25,0,2,4,5,75172.73,65,2.65,1,2,2,3,8.3,4.3,6,0,7,3,9,5,3,100,1,3
3107,29,1,2,5,28,24953.92,77,0.94,1,0,2,3,5.8,4.1,2,8,7,9,10,10,0,29,2,0
47488,38,0,3,0,16,55281.38,40,0.8,1,2,2,1,6.7,4.5,5,7,29,4,8,8,1,65,2,1
15743,23,1,3,1,15,184689.31,51,0.98,1,0,2,5,5.9,4.6,2,1,7,4,5,2,8,18,0,2
26682,28,2,3,1,22,24375.09,90,0.87,1,3,0,4,4.4,1.2,9,10,1,8,0,10,5,88,1,0
24435,51,0,2,4,32,41567.76,58,2.76,1,0,1,0,7.6,3.2,0,1,10,1,1,3,5,5,0,2
28219,18,1,2,0,1,47870.93,86,2.1,1,1,2,4,7.7,1.5,2,7,5,6,0,3,7,47,2,1
48539,56,0,0,3,2,128095.07,68,2.38,1,0,2,5,6.4,0.2,4,2,13,5,9,7,10,54,0,2
39337,23,2,2,1,29,157796.31,82,0.98,1,0,2,2,6.0,7.9,6,1,26,2,3,9,7,82,2,1
22449,44,2,2,3,13,116625.91,45,1.63,1,1,1,2,4.1,5.4,3,8,30,10,8,7,8,17,0,1
25855,20,2,2,2,0,128064.68,78,2.98,1,2,2,1,8.2,7.2,10,6,1,6,0,0,2,32,1,0
23639,20,0,3,4,37,101354.82,59,2.63,1,1,2,2,8.8,4.5,8,3,10,0,1,10,9,38,0,2
44845,32,2,0,0,19,143623.01,73,1.75,1,0,1,0,8.4,6.7,3,3,10,3,7,8,7,73,2,0
49727,53,2,0,3,26,139486.91,89,2.29,1,1,1,5,8.9,6.6,0,10,9,9,7,3,10,66,1,3
42038,22,0,3,1,5,80705.01,58,2.79,1,0,2,1,6.5,7.0,5,2,30,10,0,10,9,18,0,2
9199,19,0,3,3,9,192323.47,74,1.55,1,2,1,3,5.3,0.7,10,0,1,2,2,1,8,93,1,3
10081,44,1,2,1,6,107573.57,73,1.66,1,3,2,0,6.7,4.3,10,10,25,4,10,6,9,3,1,2
19172,63,1,1,5,32,101362.87,72,0.3,1,3,0,3,7.3,0.2,2,10,8,8,3,4,7,38,1,0
35415,36,2,1,5,14,158655.42,90,0.55,1,2,1,3,5.4,3.6,8,9,3,9,4,7,7,59,2,1
13438,49,2,0,3,31,162182.71,46,1.08,1,2,0,3,6.6,7.0,1,3,19,4,9,3,8,79,2,3
12316,65,2,1,0,17,77202.02,62,0.33,1,2,0,4,7.2,5.5,0,0,9,5,8,1,7,40,2,1
7546,23,0,0,1,3,155988.67,75,1.73,1,2,2,0,6.7,5.0,4,6,6,8,8,9,5,11,0,2
1722,57,0,0,4,14,189499.33,51,0.07,1,1,0,1,4.5,9.1,2,4,6,8,0,2,8,93,2,0
12561,37,1,0,4,23,32415.89,38,0.59,1,1,1,1,6.7,4.5,5,1,25,7,8,2,8,48,0,1
37137,27,0,1,4,11,119790.78,75,2.58,1,3,1,2,6.9,3.5,8,10,26,1,0,7,7,76,1,3
38467,56,0,1,0,13,44391.69,73,0.99,1,0,0,2,5.8,9.4,1,10,7,0,5,1,1,12,1,3
49170,28,2,3,4,32,163162.29,63,1.89,1,3,0,3,5.3,5.7,2,5,25,4,3,7,9,87,0,2
35833,52,0,1,4,14,56331.74,79,0.52,1,1,2,0,5.4,8.6,8,0,28,5,7,8,0,65,2,3
17300,23,0,0,3,10,101271.75,42,1.94,1,2,0,4,7.5,9.3,3,3,20,5,6,3,10,27,0,0
5723,30,0,2,3,1,145758.46,55,0.84,1,3,2,2,4.6,3.8,4,0,29,0,0,7,9,1,0,0
30031,64,0,1,4,33,20390.78,78,2.41,1,3,2,3,7.4,9.1,7,3,0,5,4,7,5,11,1,2
21659,51,2,3,5,14,76552.63,47,2.76,1,0,1,4,4.3,4.4,5,8,21,6,5,7,9,50,2,0
7550,50,0,2,1,3,105263.68,67,2.49,1,3,0,5,4.5,5.6,3,9,26,9,0,1,5,83,0,0
3792,20,1,1,3,35,114230.94,85,2.54,1,3,1,5,4.4,1.4,4,7,11,8,0,5,10,47,2,1
3987,60,1,3,0,3,134236.8,36,0.62,1,3,0,1,4.0,5.1,1,3,24,7,6,1,4,58,1,3
7476,27,1,0,5,38,81774.68,38,2.49,1,3,0,3,5.7,0.3,9,10,2,9,4,6,6,63,1,2
15910,54,2,3,4,21,178689.7,83,0.49,1,0,1,4,8.4,7.3,1,4,26,3,9,5,1,4,0,3
41235,56,2,1,3,24,134969.36,40,2.4,1,2,1,0,8.8,8.7,2,1,28,1,1,3,0,11,1,1
19513,59,0,0,1,4,160102.76,82,0.79,1,3,0,5,8.1,7.3,0,0,24,1,9,6,3,92,0,2
47844,21,2,1,2,18,113646.36,60,1.35,1,3,0,2,4.6,2.1,8,6,13,2,6,8,3,87,0,3
25914,48,0,3,3,1,84698.66,73,1.18,1,0,1,1,7.9,9.0,0,10,17,4,2,4,10,4,2,2
46689,61,1,3,4,38,184073.11,86,2.29,1,2,1,3,5.3,5.6,4,0,28,6,8,1,1,41,1,1
48903,23,2,2,3,4,106756.76,43,0.22,1,0,0,0,7.5,8.8,2,10,25,5,0,7,5,63,1,1
42659,40,0,0,4,2,65855.75,90,0.91,1,3,2,3,7.9,3.8,3,9,10,6,3,3,7,87,2,1
49319,62,0,1,2,15,65603.37,78,2.54,1,2,0,2,4.7,0.5,9,0,27,10,2,0,0,5,2,3
